Date,Pressão Sucção,Pressão_Descarga,Sensor4,Temperatura Ambiente,Estator,V_Z,V_X,TEMP_MB,TENSAO,CORRENTE,RPM_MOTOR,STATUS_INV
2024-11-11 13:56:09,-0.158,4.429,,33.8,34.3,,,,,4.67,1999,1
2024-11-11 13:56:12,-0.156,1.169,,33.8,34.2,,,,,4.67,1999,4
2024-11-11 13:56:15,-0.125,-0.012,,33.8,34.3,,,,380,5,1955,4
2024-11-11 13:56:19,-0.118,-0.013,,33.8,34.3,,,,380,5,1955,4
2024-11-11 13:56:22,-0.116,-0.013,,33.8,34.3,,,,380,5,1955,
2024-11-11 13:56:25,-0.114,-0.013,,33.8,34.3,,,,380,4.44,,4
2024-11-11 13:56:28,-0.118,-0.016,,33.8,34.3,,,,380,4.44,1999,4
2024-11-11 13:56:31,-0.116,-0.013,,33.8,34.3,,,,,4.44,1999,4
2024-11-11 13:56:34,-0.115,-0.012,,33.8,34.3,,,,,7.12,,
2024-11-11 13:56:37,-0.114,-0.014,,33.9,34.3,,,,71.2,7.12,270,
2024-11-11 13:56:40,-0.115,-0.013,,33.8,34.2,,,,0,7.12,270,0
2024-11-11 13:56:43,-0.115,-0.013,,33.9,34.2,,,,0,0,0,0
2024-11-11 13:56:47,-0.118,-0.012,,33.9,34.2,,,,0,0,0,0
2024-11-11 13:56:50,-0.124,-0.012,,34,34.2,,,,0,0,0,0
2024-11-11 13:56:53,-0.17,0.564,,34,34.2,,,,0,0,1203,1
2024-11-11 13:56:56,-0.168,4.642,,34,34.1,,,,270.8,5.98,1203,1
2024-11-11 13:56:59,-0.166,5,,34.1,34.1,,,,270.8,5.98,1203,1
2024-11-11 13:57:03,-0.164,4.69,,34,34.1,,,,,5.98,1203,1
2024-11-11 13:57:06,-0.148,4.36,,34,34.1,,,,,,1999,1
2024-11-11 13:57:09,-0.119,4.17,,34,34.1,,,,380,4.64,1999,1
2024-11-11 13:57:12,-0.111,4.019,,34.1,34,,,,380,4.65,1999,1
2024-11-11 13:57:15,-0.141,2.798,,34,34.1,,,,380,4.65,1999,1
2024-11-11 13:57:19,-0.159,-0.009,,33.9,34,,,,380,4.65,1999,1
2024-11-11 13:57:22,-0.153,-0.011,,33.9,34,,,,224.6,5.96,985,1
2024-11-11 13:57:25,-0.154,-0.01,,33.9,34.1,,,,224.6,5.96,985,0
2024-11-11 13:57:28,-0.16,-0.013,,34,34,,,,224.6,,985,
2024-11-11 13:57:31,-0.162,-0.009,,34,34,,,,224.6,4.6,1999,1
2024-11-11 13:57:34,-0.162,-0.012,,34,34.1,,,,,4.6,1999,1
2024-11-11 13:57:37,-0.161,-0.01,,33.9,34,,,,,4.6,1999,1
2024-11-11 13:57:41,-0.158,-0.013,,33.9,34,,,,380,4.6,1999,1
2024-11-11 13:57:44,-0.159,-0.01,,33.9,34,,,,380,4.6,1999,1
2024-11-11 13:57:47,-0.156,-0.012,,33.8,34,,,,380,4.6,1999,
2024-11-11 13:57:50,-0.157,-0.014,,33.8,34.1,,,,380,4.6,1999,1
2024-11-11 13:57:53,-0.156,-0.014,,33.8,34.2,,,,380,4.62,1999,1
2024-11-11 13:57:56,-0.157,-0.011,,33.7,34.1,,,,380,4.62,1999,1
2024-11-11 13:58:00,-0.157,-0.011,,33.6,34.1,,,,380,,1999,1
2024-11-11 13:58:03,-0.158,-0.013,,33.6,34.2,,,,,4.6,,1
2024-11-11 13:58:06,-0.159,-0.011,,33.6,34.1,,,,,4.6,,1
2024-11-11 13:58:09,-0.159,-0.014,,33.7,34.2,,,,380,4.6,1999,1
2024-11-11 13:58:12,-0.158,-0.01,,33.7,34.2,,,,380,4.64,1999,1
2024-11-11 13:58:15,-0.156,-0.013,,33.7,34.2,,,,380,4.64,1999,1
2024-11-11 13:58:18,-0.16,-0.015,,33.7,34.2,,,,380,4.64,1999,1
2024-11-11 13:58:21,-0.159,-0.013,,33.7,34.2,,,,380,4.64,1999,1
2024-11-11 13:58:24,-0.158,-0.013,,33.8,34.3,,,,380,4.64,1999,1
2024-11-11 13:58:27,-0.157,-0.013,,33.8,34.3,,,,380,4.66,1999,
2024-11-11 13:58:30,-0.156,-0.012,,33.8,34.3,,,,380,4.66,1999,
2024-11-11 13:58:33,-0.159,-0.013,,33.8,34.3,,,,380,4.66,1999,
2024-11-11 13:58:36,-0.156,-0.014,,33.8,34.3,,,,380,,,
2024-11-11 13:58:39,-0.158,-0.014,,33.8,34.3,,,,380,4.67,1999,
2024-11-11 13:58:42,-0.158,-0.013,,33.9,34.3,,,,380,4.67,1999,1
2024-11-11 13:58:45,-0.159,-0.016,,33.9,34.4,,,,380,4.74,1999,1
2024-11-11 13:58:49,-0.159,-0.015,,33.9,34.4,,,,380,4.74,1999,1
2024-11-11 13:58:52,-0.155,-0.016,,33.9,34.4,,,,380,4.75,1999,1
2024-11-11 13:58:55,-0.156,-0.013,,33.9,34.5,,,,380,4.75,1999,1
2024-11-11 13:58:58,-0.159,-0.014,,33.9,34.4,,,,380,4.75,1999,1
2024-11-11 13:59:01,-0.156,-0.011,,33.9,34.5,,,,380,4.73,1999,1
2024-11-11 13:59:05,-0.158,-0.011,,34,34.6,,,,380,4.73,1999,1
2024-11-11 13:59:09,-0.157,-0.011,,34.1,34.6,,,,380,4.73,1999,1
2024-11-11 13:59:12,-0.155,-0.012,,34.1,34.6,,,,380,4.73,1999,1
2024-11-11 13:59:15,-0.158,-0.011,,34.2,34.6,,,,,4.73,1999,1
2024-11-11 13:59:18,-0.16,-0.009,,34.2,34.6,,,,,4.75,1999,1
2024-11-11 13:59:21,-0.156,-0.011,,34.2,34.6,,,,380,4.75,1999,
2024-11-11 13:59:24,-0.155,-0.01,,34.2,34.6,,,,,4.75,1999,
2024-11-11 13:59:27,-0.156,-0.01,,34.1,34.7,,,,,4.78,1999,1
2024-11-11 13:59:30,-0.155,-0.012,,34.1,34.7,,,,,4.78,1999,1
2024-11-11 13:59:33,-0.154,-0.012,,34.1,34.7,,,,380,4.79,1999,1
2024-11-11 13:59:36,-0.154,-0.012,,34,34.8,,,,380,4.79,1999,1
2024-11-11 13:59:39,-0.159,-0.016,,34,34.8,,,,380,4.79,1999,1
2024-11-11 13:59:42,-0.156,-0.013,,34,34.9,,,,,4.84,1999,1
2024-11-11 13:59:46,-0.156,-0.012,,33.9,34.8,,,,,4.84,1999,1
2024-11-11 13:59:49,-0.156,-0.013,,33.9,34.9,,,,380,4.84,1999,1
2024-11-11 13:59:52,-0.156,-0.013,,33.9,34.9,,,,380,4.8,1999,1
2024-11-11 13:59:55,-0.156,-0.015,,33.9,34.9,,,,380,4.8,1999,1
2024-11-11 13:59:58,-0.16,-0.014,,34,35.1,,,,380,4.8,1999,1
2024-11-11 14:00:01,-0.155,-0.014,,34,35.1,,,,380,4.8,1999,1
2024-11-11 14:00:04,-0.158,-0.013,,34.1,35,,,,380,4.81,1999,1
2024-11-11 14:00:07,-0.155,-0.012,,34.1,35.1,,,,380,4.81,1999,
2024-11-11 14:00:10,-0.157,-0.012,,34.1,35.2,,,,380,4.81,1999,1
2024-11-11 14:00:13,-0.158,-0.013,,34.2,35.1,,,,380,4.85,1999,1
2024-11-11 14:00:16,-0.158,-0.012,,34.2,35.2,,,,380,4.85,1999,1
2024-11-11 14:00:20,-0.158,-0.012,,34.1,35.2,,,,,4.85,,1
2024-11-11 14:00:23,-0.158,-0.009,,34.1,35.2,,,,380,4.85,,1
2024-11-11 14:00:26,-0.158,-0.009,,34.2,35.3,,,,380,4.85,1999,1
2024-11-11 14:00:29,-0.156,-0.01,,34.1,35.3,,,,380,4.85,1999,1
2024-11-11 14:00:32,-0.155,-0.011,,34.1,35.3,,,,380,4.87,1999,1
2024-11-11 14:00:35,-0.155,-0.012,,34.1,35.4,,,,380,4.87,1999,1
2024-11-11 14:00:38,-0.154,-0.01,,34.2,35.5,,,,380,4.87,1999,1
2024-11-11 14:00:41,-0.157,-0.009,,34.2,35.4,,,,380,4.87,1999,1
2024-11-11 14:00:44,-0.154,-0.01,,34.3,35.5,,,,380,4.87,1999,1
2024-11-11 14:00:47,-0.155,-0.012,,34.3,35.5,,,,380,4.86,1999,
2024-11-11 14:00:50,-0.155,-0.01,,34.3,35.5,,,,380,4.86,1999,
2024-11-11 14:00:53,-0.156,-0.01,,34.3,35.6,,,,380,4.86,1999,
2024-11-11 14:00:56,-0.156,-0.012,,34.3,35.6,,,,380,4.88,,
2024-11-11 14:00:59,-0.154,-0.012,,34.2,35.6,,,,,4.88,,
2024-11-11 14:01:03,-0.155,-0.012,,34.2,35.6,,,,380,4.88,1999,1
2024-11-11 14:01:06,-0.155,-0.012,,34.2,35.7,,,,380,4.85,1999,1
2024-11-11 14:01:09,-0.156,-0.014,,34.2,35.8,,,,380,4.85,1999,1
2024-11-11 14:01:12,-0.156,-0.012,,34.2,35.8,,,,380,4.85,1999,1
2024-11-11 14:01:15,-0.158,-0.014,,34.2,35.8,,,,380,4.89,1999,1
2024-11-11 14:01:18,-0.156,-0.01,,34.3,35.9,,,,380,4.89,1999,1
2024-11-11 14:01:21,-0.156,-0.01,,34.3,35.9,,,,380,4.89,1999,1
2024-11-11 14:01:24,-0.156,-0.01,,34.4,35.9,,,,380,4.91,1999,
2024-11-11 14:01:27,-0.156,-0.012,,34.4,36,,,,380,4.91,1999,
2024-11-11 14:01:30,-0.156,-0.013,,34.3,36,,,,380,4.91,1999,1
2024-11-11 14:01:33,-0.158,-0.014,,34.3,36,,,,380,4.91,1999,1
2024-11-11 14:01:36,-0.155,-0.012,,34.3,36.1,,,,380,4.88,1999,1
2024-11-11 14:01:39,-0.157,-0.013,,34.4,36.1,,,,380,4.88,1999,1
2024-11-11 14:01:42,-0.155,-0.013,,34.4,36.1,,,,380,4.88,1999,1
2024-11-11 14:01:46,-0.156,-0.014,,34.5,36.2,,,,380,4.87,1999,
2024-11-11 14:01:49,-0.156,-0.014,,34.5,36.2,,,,380,4.87,1999,
2024-11-11 14:01:52,-0.156,-0.014,,34.5,36.3,,,,380,4.87,1999,1
2024-11-11 14:01:55,-0.157,-0.014,,34.5,36.4,,,,380,4.88,1999,1
2024-11-11 14:01:58,-0.155,-0.014,,34.5,36.3,,,,380,4.88,1999,1
2024-11-11 14:02:01,-0.156,-0.013,,34.4,36.4,,,,380,4.88,1999,1
2024-11-11 14:02:04,-0.156,-0.014,,34.5,36.4,,,,380,4.9,1999,1
2024-11-11 14:02:07,-0.156,-0.013,,34.5,36.5,,,,380,4.9,1999,1
2024-11-11 14:02:10,-0.158,-0.014,,34.5,36.6,,,,380,4.9,1999,1
2024-11-11 14:02:13,-0.154,-0.016,,34.5,36.5,,,,380,4.9,1999,1
2024-11-11 14:02:16,-0.155,-0.013,,34.5,36.6,,,,380,4.9,1999,1
2024-11-11 14:02:19,-0.154,-0.015,,34.5,36.7,,,,380,4.9,1999,1
2024-11-11 14:02:22,-0.157,-0.015,,34.5,36.6,,,,380,4.9,1999,1
2024-11-11 14:02:25,-0.154,-0.014,,34.5,36.8,,,,380,4.87,1999,1
2024-11-11 14:02:28,-0.155,-0.014,,34.5,36.8,,,,380,4.87,1999,1
2024-11-11 14:02:32,-0.156,-0.013,,34.6,36.8,,,,380,4.87,1999,1
2024-11-11 14:02:35,-0.156,-0.012,,34.6,36.8,,,,380,4.91,1999,1
2024-11-11 14:02:38,-0.155,-0.016,,34.7,36.9,,,,380,4.91,1999,1
2024-11-11 14:02:41,-0.156,-0.014,,34.7,37,,,,380,4.91,1999,1
2024-11-11 14:02:44,-0.156,-0.014,,34.7,37,,,,380,,1999,1
2024-11-11 14:02:47,-0.155,-0.014,,34.6,37.1,,,,380,4.92,1999,1
2024-11-11 14:02:50,-0.158,-0.013,,34.6,37,,,,380,4.92,1999,1
2024-11-11 14:02:53,-0.155,-0.015,,34.5,37.1,,,,380,4.92,1999,1
2024-11-11 14:02:56,-0.154,-0.014,,34.5,37.2,,,,380,4.88,1999,1
2024-11-11 14:02:59,-0.154,-0.014,,34.6,37.3,,,,380,4.88,1999,1
2024-11-11 14:03:02,-0.156,-0.014,,34.6,37.3,,,,380,4.88,1999,1
2024-11-11 14:03:05,-0.157,-0.014,,34.6,37.3,,,,380,4.88,1999,1
2024-11-11 14:03:08,-0.154,-0.016,,34.5,37.4,,,,380,4.88,1999,1
2024-11-11 14:03:17,-0.156,-0.015,,34.4,37.5,,,,380,4.87,1999,1
2024-11-11 14:03:20,-0.157,-0.015,,34.4,37.5,,,,380,4.87,1999,1
2024-11-11 14:03:23,-0.156,-0.013,,34.4,37.6,,,,380,4.87,1999,1
2024-11-11 14:03:26,-0.156,-0.014,,34.3,37.7,,,,380,4.88,1999,1
2024-11-11 14:03:29,-0.155,-0.012,,34.3,37.7,,,,380,4.88,1999,1
2024-11-11 14:03:32,-0.158,-0.013,,34.3,37.8,,,,380,4.88,1999,1
2024-11-11 14:03:36,-0.155,-0.015,,34.3,37.9,,,,380,4.86,1999,1
2024-11-11 14:03:39,-0.159,-0.014,,34.3,37.9,,,,380,,,1
2024-11-11 14:03:42,-0.156,-0.014,,34.2,37.9,,,,380,,,1
2024-11-11 14:03:45,-0.156,-0.014,,34.2,38,,,,380,4.83,1999,1
2024-11-11 14:03:48,-0.155,-0.014,,34.2,38,,,,380,4.83,1999,1
2024-11-11 14:03:51,-0.153,-0.013,,34.2,38.1,,,,380,4.83,1999,1
2024-11-11 14:03:54,-0.154,-0.016,,34.1,38.1,,,,380,4.88,1999,1
2024-11-11 14:03:57,-0.156,-0.017,,34.1,38.2,,,,380,4.88,1999,1
2024-11-11 14:04:00,-0.156,-0.018,,34.1,38.2,,,,380,4.88,1999,1
2024-11-11 14:04:04,-0.155,-0.018,,34.1,38.3,,,,380,4.86,,1
2024-11-11 14:04:07,-0.157,-0.016,,34.1,38.4,,,,380,4.86,1999,1
2024-11-11 14:04:10,-0.155,-0.02,,34,38.4,,,,380,4.86,1999,1
2024-11-11 14:04:13,-0.155,-0.017,,34.1,38.4,,,,380,4.86,1999,1
2024-11-11 14:04:16,-0.147,-0.018,,34.1,38.6,,,,380,4.89,1999,1
2024-11-11 14:04:19,-0.14,-0.02,,34.1,38.5,,,,380,4.89,1999,1
2024-11-11 14:04:22,-0.134,-0.018,,34.1,38.6,,,,38.6,4.89,1999,1
2024-11-11 14:04:25,-0.122,-0.015,,34.1,38.6,,,,38.6,10.19,135,4
2024-11-11 14:04:28,-0.116,-0.014,,34.1,38.6,,,,38.6,,135,4
2024-11-11 14:04:31,-0.116,-0.015,,34.2,38.8,,,,380,,135,4
2024-11-11 14:04:34,-0.116,-0.017,,34.1,38.7,,,,380,4.6,1999,4
2024-11-11 14:04:37,-0.117,-0.014,,34.1,38.8,,,,380,4.6,1999,4
2024-11-11 14:04:41,-0.118,-0.019,,34.2,38.8,,,,380,,1999,4
2024-11-11 14:04:44,-0.121,-0.019,,34.1,38.9,,,,380,,1999,4
2024-11-11 14:04:47,-0.12,-0.017,,34.2,38.8,,,,380,4.57,,4
2024-11-11 14:04:50,-0.12,-0.017,,34.2,39,,,,380,4.57,1999,4
2024-11-11 14:04:53,-0.121,-0.018,,34.2,39,,,,380,4.57,1999,4
2024-11-11 14:04:57,-0.122,-0.017,,34.2,39.1,,,,380,4.55,1999,4
2024-11-11 14:05:00,-0.122,-0.018,,34.1,39.1,,,,380,4.55,1999,4
2024-11-11 14:05:03,-0.119,-0.019,,34.1,39.2,,,,380,4.55,1999,4
2024-11-11 14:05:06,-0.127,-0.019,,34.1,39.2,,,,380,4.5,1999,4
2024-11-11 14:05:09,-0.121,-0.019,,34,39.3,,,,,4.5,1999,4
2024-11-11 14:05:12,-0.122,-0.019,,34,39.3,,,,380,4.5,1999,4
2024-11-11 14:05:15,-0.119,-0.019,,34.1,39.3,,,,380,4.44,1999,4
2024-11-11 14:05:18,-0.121,-0.018,,34.1,39.3,,,,380,4.44,1999,4
2024-11-11 14:05:22,-0.123,-0.017,,34,39.3,,,,380,4.44,1999,4
2024-11-11 14:05:25,-0.121,-0.019,,33.9,39.4,,,,380,4.36,1999,4
2024-11-11 14:05:28,-0.123,-0.018,,33.8,39.4,,,,380,4.36,1999,4
2024-11-11 14:05:31,-0.123,-0.02,,33.7,39.4,,,,380,4.32,1999,4
2024-11-11 14:05:34,-0.124,-0.017,,33.7,39.5,,,,380,4.32,1999,4
2024-11-11 14:05:37,-0.123,-0.017,,33.7,39.3,,,,380,4.32,1999,4
2024-11-11 14:05:40,-0.122,-0.017,,33.6,39.3,,,,380,4.32,1999,4
2024-11-11 14:05:43,-0.119,-0.018,,33.6,39.4,,,,380,4.32,1999,4
2024-11-11 14:05:46,-0.12,-0.017,,33.5,39.4,,,,380,4.31,,4
2024-11-11 14:05:49,-0.122,-0.018,,33.5,39.4,,,,380,4.31,,4
2024-11-11 14:05:52,-0.123,-0.018,,33.5,39.4,,,,380,4.31,1999,4
2024-11-11 14:05:56,-0.122,-0.018,,33.5,39.3,,,,380,4.31,1999,4
2024-11-11 14:05:59,-0.121,-0.018,,33.4,39.4,,,,380,4.31,1999,4
2024-11-11 14:06:02,-0.123,-0.017,,33.5,39.3,,,,380,4.31,1999,4
2024-11-11 14:06:05,-0.122,-0.019,,33.5,39.4,,,,380,4.31,1999,4
2024-11-11 14:06:08,-0.121,-0.017,,33.5,39.4,,,,380,4.31,1999,4
2024-11-11 14:06:11,-0.12,-0.018,,33.5,39.3,,,,380,4.3,1999,4
2024-11-11 14:06:14,-0.121,-0.018,,33.4,39.3,,,,380,4.3,,4
2024-11-11 14:06:17,-0.121,-0.02,,33.4,39.3,,,,380,4.3,1999,4
2024-11-11 14:06:20,-0.122,-0.018,,33.4,39.3,,,,380,4.3,1999,4
2024-11-11 14:06:23,-0.122,-0.016,,33.4,39.3,,,,380,4.3,1999,4
2024-11-11 14:06:26,-0.12,-0.018,,33.4,39.3,,,,380,,1999,4
2024-11-11 14:06:30,-0.123,-0.016,,33.4,39.2,,,,380,4.3,1999,4
2024-11-11 14:06:33,-0.123,-0.018,,33.4,39.2,,,,380,4.3,1999,4
2024-11-11 14:06:36,-0.123,-0.017,,33.3,39.3,,,,380,4.3,1999,4
2024-11-11 14:06:39,-0.123,-0.015,,33.4,39.1,,,,380,4.3,1999,4
2024-11-11 14:06:42,-0.121,-0.017,,33.4,39.1,,,,380,4.3,1999,4
2024-11-11 14:06:45,-0.124,-0.017,,33.4,39.2,,,,380,4.29,1999,4
2024-11-11 14:06:48,-0.122,-0.017,,33.4,39.1,,,,380,4.29,1999,4
2024-11-11 14:06:51,-0.124,-0.017,,33.4,39.1,,,,380,4.29,1999,4
2024-11-11 14:06:54,-0.123,-0.016,,33.4,39.1,,,,380,4.28,1999,4
2024-11-11 14:06:57,-0.124,-0.014,,33.4,39.1,,,,380,4.28,1999,4
2024-11-11 14:07:00,-0.124,-0.018,,33.4,39,,,,380,4.28,1999,4
2024-11-11 14:07:03,-0.123,-0.017,,33.4,39,,,,380,4.28,1999,4
2024-11-11 14:07:06,-0.123,-0.017,,33.4,39,,,,,,1999,4
2024-11-11 14:07:09,-0.123,-0.017,,33.4,39,,,,380,,1999,4
2024-11-11 14:07:12,-0.122,-0.018,,33.4,38.9,,,,380,,1999,4
2024-11-11 14:07:15,-0.122,-0.017,,33.4,38.9,,,,380,4.28,1999,4
2024-11-11 14:07:18,-0.122,-0.016,,33.5,38.9,,,,380,4.28,1999,4
2024-11-11 14:07:21,-0.121,-0.017,,33.5,38.9,,,,380,4.28,1999,4
2024-11-11 14:07:24,-0.124,-0.015,,33.5,38.9,,,,380,4.28,1999,4
2024-11-11 14:07:27,-0.121,-0.017,,33.4,38.8,,,,380,4.28,1999,4
2024-11-11 14:07:31,-0.122,-0.014,,33.5,38.9,,,,380,4.28,1999,4
2024-11-11 14:07:34,-0.123,-0.016,,33.5,38.8,,,,380,,1999,4
2024-11-11 14:07:37,-0.12,-0.017,,33.5,38.8,,,,380,4.29,1999,4
2024-11-11 14:07:40,-0.12,-0.016,,33.6,38.8,,,,380,4.29,1999,4
2024-11-11 14:07:43,-0.119,-0.018,,33.6,38.8,,,,380,,1999,4
2024-11-11 14:07:46,-0.122,-0.018,,33.6,38.8,,,,380,4.28,1999,4
2024-11-11 14:07:49,-0.123,-0.016,,33.8,38.7,,,,380,4.28,1999,4
2024-11-11 14:07:52,-0.123,-0.014,,33.8,38.7,,,,380,4.28,1999,4
2024-11-11 14:07:55,-0.123,-0.016,,33.8,38.7,,,,380,4.29,1999,4
2024-11-11 14:07:58,-0.124,-0.018,,33.8,38.7,,,,380,4.29,1999,4
2024-11-11 14:08:01,-0.123,-0.017,,33.8,38.6,,,,,4.29,1999,4
2024-11-11 14:08:04,-0.118,-0.018,,33.8,38.6,,,,380,4.29,1999,4
2024-11-11 14:08:07,-0.12,-0.018,,33.9,38.6,,,,380,4.29,1999,
2024-11-11 14:08:10,-0.124,-0.018,,33.9,38.6,,,,380,4.29,1999,4
2024-11-11 14:08:13,-0.124,-0.017,,33.9,38.5,,,,380,,1999,4
2024-11-11 14:08:16,-0.122,-0.017,,33.9,38.6,,,,380,,1999,4
2024-11-11 14:08:19,-0.122,-0.017,,34,38.6,,,,380,4.29,1999,4
2024-11-11 14:08:23,-0.122,-0.017,,34.1,38.6,,,,380,4.29,1999,4
2024-11-11 14:08:26,-0.123,-0.016,,34.2,38.5,,,,,4.29,1999,4
2024-11-11 14:08:29,-0.123,-0.014,,34.4,38.5,,,,,4.29,1999,4
2024-11-11 14:08:32,-0.124,-0.015,,34.4,38.5,,,,380,4.29,1999,4
2024-11-11 14:08:35,-0.122,-0.014,,34.4,38.5,,,,,4.29,1999,4
2024-11-11 14:08:43,-0.122,-0.017,,34.4,38.5,,,,,4.29,1999,4
2024-11-11 14:08:46,-0.125,-0.014,,34.4,38.5,,,,380,4.29,1999,4
2024-11-11 14:08:49,-0.123,-0.017,,34.3,38.4,,,,380,4.29,,4
2024-11-11 14:08:52,-0.123,-0.014,,34.3,38.4,,,,380,,1999,4
2024-11-11 14:08:55,-0.123,-0.014,,34.3,38.4,,,,,4.29,1999,4
2024-11-11 14:08:59,-0.126,-0.016,,34.2,38.4,,,,,4.29,1999,4
2024-11-11 14:09:02,-0.124,-0.014,,34.2,38.4,,,,380,4.29,1999,4
2024-11-11 14:09:06,-0.123,-0.014,,34.2,38.3,,,,380,4.3,1999,4
2024-11-11 14:09:09,-0.12,-0.013,,34.2,38.4,,,,380,4.3,1999,4
2024-11-11 14:09:12,-0.122,-0.014,,34.2,38.3,,,,380,4.3,1999,4
2024-11-11 14:09:15,-0.122,-0.013,,34.2,38.3,,,,380,4.29,1999,4
2024-11-11 14:09:18,-0.12,-0.013,,34.2,38.3,,,,380,4.29,1999,4
2024-11-11 14:09:21,-0.122,-0.012,,34.3,38.3,,,,380,4.29,1999,4
2024-11-11 14:09:24,-0.123,-0.013,,34.3,38.3,,,,380,4.29,1999,4
2024-11-11 14:09:27,-0.122,-0.015,,34.3,38.3,,,,380,4.29,,4
2024-11-11 14:09:30,-0.123,-0.017,,34.4,38.3,,,,380,4.29,,4
2024-11-11 14:09:33,-0.125,-0.015,,34.4,38.1,,,,380,4.3,1999,4
2024-11-11 14:09:36,-0.124,-0.016,,34.4,38.2,,,,380,4.3,,4
2024-11-11 14:09:39,-0.123,-0.016,,34.4,38.2,,,,380,4.3,,
2024-11-11 14:09:42,-0.123,-0.015,,34.4,38.2,,,,380,4.29,1999,4
2024-11-11 14:09:45,-0.122,-0.017,,34.5,38.2,,,,380,4.29,1999,4
2024-11-11 14:09:48,-0.124,-0.019,,34.6,38.1,,,,380,4.29,1999,4
2024-11-11 14:09:52,-0.122,-0.017,,34.6,38.2,,,,,4.29,1999,4
2024-11-11 14:09:56,-0.122,-0.016,,34.6,38.1,,,,380,4.3,1999,4
2024-11-11 14:09:59,-0.123,-0.016,,34.6,38.1,,,,380,4.3,1999,4
2024-11-11 14:10:02,-0.124,-0.015,,34.6,38.1,,,,380,4.3,1999,4
2024-11-11 14:10:05,-0.124,-0.016,,34.7,38.1,,,,380,4.3,1999,4
2024-11-11 14:10:08,-0.125,-0.015,,34.7,38.1,,,,380,4.3,1999,4
2024-11-11 14:10:11,-0.123,-0.016,,34.7,38.1,,,,380,,1999,4
2024-11-11 14:10:14,-0.123,-0.014,,34.7,38.1,,,,380,4.3,1999,4
2024-11-11 14:10:17,-0.125,-0.013,,34.6,38,,,,380,4.3,1999,4
2024-11-11 14:10:20,-0.125,-0.015,,34.6,38,,,,380,4.3,1999,4
2024-11-11 14:10:23,-0.123,-0.014,,34.6,38,,,,380,4.3,1999,
2024-11-11 14:10:26,-0.123,-0.014,,34.5,38,,,,380,,1999,
2024-11-11 14:10:30,-0.123,-0.017,,34.5,38,,,,380,,1999,4
2024-11-11 14:10:33,-0.123,-0.014,,34.5,38,,,,380,4.3,1999,
2024-11-11 14:10:36,-0.123,-0.015,,34.5,38,,,,380,4.3,1999,4
2024-11-11 14:10:39,-0.124,-0.014,,34.5,38,,,,380,4.3,1999,4
2024-11-11 14:10:42,-0.122,-0.017,,34.4,38,,,,380,4.3,1999,4
2024-11-11 14:10:46,-0.124,-0.017,,34.5,38,,,,380,4.31,1999,4
2024-11-11 14:10:49,-0.122,-0.016,,34.5,37.9,,,,380,4.31,1999,4
2024-11-11 14:10:52,-0.123,-0.014,,34.6,38,,,,380,4.31,1999,4
2024-11-11 14:10:55,-0.123,-0.015,,34.6,37.9,,,,380,4.29,1999,4
2024-11-11 14:10:58,-0.123,-0.017,,34.6,37.9,,,,380,4.29,1999,4
2024-11-11 14:11:01,-0.125,-0.016,,34.7,37.9,,,,380,4.29,1999,4
2024-11-11 14:11:04,-0.124,-0.014,,34.7,37.9,,,,380,4.29,1999,4
2024-11-11 14:11:08,-0.124,-0.015,,34.8,37.9,,,,380,4.29,1999,4
2024-11-11 14:11:11,-0.123,-0.016,,34.8,37.9,,,,380,4.29,1999,4
2024-11-11 14:11:15,-0.123,-0.013,,34.7,37.9,,,,380,4.29,1999,4
2024-11-11 14:11:18,-0.123,-0.016,,34.7,37.8,,,,380,4.3,1999,4
2024-11-11 14:11:21,-0.122,-0.014,,34.7,37.8,,,,380,4.3,1999,4
2024-11-11 14:11:24,-0.122,-0.016,,34.7,37.8,,,,380,4.29,1999,4
2024-11-11 14:11:27,-0.125,-0.014,,34.7,37.9,,,,380,4.29,1999,
2024-11-11 14:11:31,-0.122,-0.014,,34.8,37.9,,,,,4.29,1999,4
2024-11-11 14:11:34,-0.123,-0.015,,34.7,37.8,,,,380,4.29,1999,4
2024-11-11 14:11:37,-0.122,-0.014,,34.7,37.8,,,,380,4.29,1999,4
2024-11-11 14:11:40,-0.124,-0.016,,34.8,37.9,,,,380,4.29,1999,
2024-11-11 14:11:44,-0.123,-0.016,,34.8,37.8,,,,380,4.29,1999,4
2024-11-11 14:11:47,-0.124,-0.014,,34.9,37.8,,,,380,4.29,1999,4
2024-11-11 14:11:50,-0.122,-0.014,,34.9,37.8,,,,380,4.29,1999,4
2024-11-11 14:11:53,-0.122,-0.013,,34.9,37.8,,,,380,4.29,1999,4
2024-11-11 14:11:56,-0.124,-0.014,,34.9,37.8,,,,380,4.29,1999,4
2024-11-11 14:11:59,-0.124,-0.014,,34.8,37.8,,,,380,4.29,1999,4
2024-11-11 14:12:02,-0.124,-0.014,,34.8,37.7,,,,380,4.29,1999,4
2024-11-11 14:12:05,-0.124,-0.014,,34.8,37.7,,,,380,4.29,1999,4
2024-11-11 14:12:08,-0.123,-0.014,,34.7,37.7,,,,380,4.29,1999,4
2024-11-11 14:12:11,-0.122,-0.014,,34.6,37.7,,,,380,,1999,4
2024-11-11 14:12:14,-0.122,-0.016,,34.6,37.7,,,,380,4.29,1999,4
